Station_name,Station_id,Request Datetime,id,status,price,free
Birkenstraße 47a ,gjje3n,2023-07-18 09:07:43.404259+02:00,DESWDE036902,3,,
Platanenstr. 11,5y35yn,2023-07-18 09:20:03.999156+02:00,DESWDE024501,3,,
Platanenstr. 11,5y35yn,2023-07-18 09:20:03.999156+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-18 09:20:03.999156+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-18 09:20:03.999156+02:00,DESWDE024602,2,,
Lindenstraße 71,z228j8,2023-07-18 09:20:04.893825+02:00,DESWDE037701,2,,
Lindenstraße 71,z228j8,2023-07-18 09:20:04.893825+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-18 09:20:04.893825+02:00,DESWDE037703,2,,
Lindenstraße 71,z228j8,2023-07-18 09:20:04.893825+02:00,DESWDE037704,2,,
Ackerstraße 131,zn686k,2023-07-18 09:20:05.718889+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-18 09:20:05.718889+02:00,DESWDE000012102,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-18 09:20:06.533385+02:00,DESWDE019501,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-18 09:20:06.533385+02:00,DESWDE019502,2,,
Hermannstr.22a,jqmy9n,2023-07-18 09:20:07.331478+02:00,DESWDE023801,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 09:20:08.183498+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 09:20:08.183498+02:00,DESWDE036902,3,,
Platanenstr. 11,5y35yn,2023-07-18 09:26:55.229194+02:00,DESWDE024501,3,,
Platanenstr. 11,5y35yn,2023-07-18 09:26:55.229194+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-18 09:26:55.229194+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-18 09:26:55.229194+02:00,DESWDE024602,2,,
Lindenstraße 71,z228j8,2023-07-18 09:26:55.815229+02:00,DESWDE037701,2,,
Lindenstraße 71,z228j8,2023-07-18 09:26:55.815229+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-18 09:26:55.815229+02:00,DESWDE037703,2,,
Lindenstraße 71,z228j8,2023-07-18 09:26:55.815229+02:00,DESWDE037704,2,,
Ackerstraße 131,zn686k,2023-07-18 09:26:56.360484+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-18 09:26:56.360484+02:00,DESWDE000012102,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-18 09:26:56.865806+02:00,DESWDE019501,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-18 09:26:56.865806+02:00,DESWDE019502,2,,
Hermannstr.22a,jqmy9n,2023-07-18 09:26:57.423774+02:00,DESWDE023801,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 09:26:57.951046+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 09:26:57.951046+02:00,DESWDE036902,3,,
Platanenstr. 11,5y35yn,2023-07-18 09:34:16.464493+02:00,DESWDE024501,3,,
Platanenstr. 11,5y35yn,2023-07-18 09:34:16.464493+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-18 09:34:16.464493+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-18 09:34:16.464493+02:00,DESWDE024602,2,,
Lindenstraße 71,z228j8,2023-07-18 09:34:17.313650+02:00,DESWDE037701,2,,
Lindenstraße 71,z228j8,2023-07-18 09:34:17.313650+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-18 09:34:17.313650+02:00,DESWDE037703,2,,
Lindenstraße 71,z228j8,2023-07-18 09:34:17.313650+02:00,DESWDE037704,2,,
Ackerstraße 131,zn686k,2023-07-18 09:34:18.125728+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-18 09:34:18.125728+02:00,DESWDE000012102,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-18 09:34:18.917288+02:00,DESWDE019501,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-18 09:34:18.917288+02:00,DESWDE019502,2,,
Hermannstr.22a,jqmy9n,2023-07-18 09:34:19.764209+02:00,DESWDE023801,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 09:34:20.569249+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 09:34:20.569249+02:00,DESWDE036902,3,,
Platanenstr. 11,5y35yn,2023-07-18 09:42:05.885334+02:00,DESWDE024501,3,,
Platanenstr. 11,5y35yn,2023-07-18 09:42:05.885334+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-18 09:42:05.885334+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-18 09:42:05.885334+02:00,DESWDE024602,2,,
Lindenstraße 71,z228j8,2023-07-18 09:42:06.491915+02:00,DESWDE037701,2,,
Lindenstraße 71,z228j8,2023-07-18 09:42:06.491915+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-18 09:42:06.491915+02:00,DESWDE037703,2,,
Lindenstraße 71,z228j8,2023-07-18 09:42:06.491915+02:00,DESWDE037704,2,,
Ackerstraße 131,zn686k,2023-07-18 09:42:07.035102+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-18 09:42:07.035102+02:00,DESWDE000012102,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-18 09:42:07.616457+02:00,DESWDE019501,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-18 09:42:07.616457+02:00,DESWDE019502,2,,
Hermannstr.22a,jqmy9n,2023-07-18 09:42:08.123665+02:00,DESWDE023801,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 09:42:08.783566+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 09:42:08.783566+02:00,DESWDE036902,3,,
Platanenstr. 11,5y35yn,2023-07-18 09:52:07.805965+02:00,DESWDE024501,3,,
Platanenstr. 11,5y35yn,2023-07-18 09:52:07.805965+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-18 09:52:07.805965+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-18 09:52:07.805965+02:00,DESWDE024602,2,,
Lindenstraße 71,z228j8,2023-07-18 09:52:08.496332+02:00,DESWDE037701,3,,
Lindenstraße 71,z228j8,2023-07-18 09:52:08.496332+02:00,DESWDE037702,3,,
Lindenstraße 71,z228j8,2023-07-18 09:52:08.496332+02:00,DESWDE037703,2,,
Lindenstraße 71,z228j8,2023-07-18 09:52:08.496332+02:00,DESWDE037704,2,,
Ackerstraße 131,zn686k,2023-07-18 09:52:09.162371+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-18 09:52:09.162371+02:00,DESWDE000012102,2,,
Hermannstr.22a,jqmy9n,2023-07-18 09:52:10.571572+02:00,DESWDE023801,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 09:52:11.611394+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 09:52:11.611394+02:00,DESWDE036902,3,,
Platanenstr. 11,5y35yn,2023-07-18 10:10:22.900372+02:00,DESWDE024501,3,,
Platanenstr. 11,5y35yn,2023-07-18 10:10:22.900372+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-18 10:10:22.900372+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-18 10:10:22.900372+02:00,DESWDE024602,2,,
Lindenstraße 71,z228j8,2023-07-18 10:10:23.592979+02:00,DESWDE037701,2,,
Lindenstraße 71,z228j8,2023-07-18 10:10:23.592979+02:00,DESWDE037702,3,,
Lindenstraße 71,z228j8,2023-07-18 10:10:23.592979+02:00,DESWDE037703,2,,
Lindenstraße 71,z228j8,2023-07-18 10:10:23.592979+02:00,DESWDE037704,2,,
Ackerstraße 131,zn686k,2023-07-18 10:10:24.240139+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-18 10:10:24.240139+02:00,DESWDE000012102,2,,
Hermannstr.22a,jqmy9n,2023-07-18 10:10:25.550102+02:00,DESWDE023801,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 10:10:26.221016+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 10:10:26.221016+02:00,DESWDE036902,3,,
Platanenstr. 11,5y35yn,2023-07-18 10:29:57.673997+02:00,DESWDE024501,2,,
Platanenstr. 11,5y35yn,2023-07-18 10:29:57.673997+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-18 10:29:57.673997+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-18 10:29:57.673997+02:00,DESWDE024602,2,,
Lindenstraße 71,z228j8,2023-07-18 10:29:58.431906+02:00,DESWDE037701,2,,
Lindenstraße 71,z228j8,2023-07-18 10:29:58.431906+02:00,DESWDE037702,3,,
Lindenstraße 71,z228j8,2023-07-18 10:29:58.431906+02:00,DESWDE037703,2,,
Lindenstraße 71,z228j8,2023-07-18 10:29:58.431906+02:00,DESWDE037704,2,,
Ackerstraße 131,zn686k,2023-07-18 10:29:59.096498+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-18 10:29:59.096498+02:00,DESWDE000012102,2,,
Hermannstr.22a,jqmy9n,2023-07-18 10:30:00.431837+02:00,DESWDE023801,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 10:30:01.132585+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 10:30:01.132585+02:00,DESWDE036902,3,,
Platanenstr. 11,5y35yn,2023-07-18 10:38:57.941132+02:00,DESWDE024501,2,,
Platanenstr. 11,5y35yn,2023-07-18 10:38:57.941132+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-18 10:38:57.941132+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-18 10:38:57.941132+02:00,DESWDE024602,2,,
Lindenstraße 71,z228j8,2023-07-18 10:38:58.802404+02:00,DESWDE037701,2,,
Lindenstraße 71,z228j8,2023-07-18 10:38:58.802404+02:00,DESWDE037702,3,,
Lindenstraße 71,z228j8,2023-07-18 10:38:58.802404+02:00,DESWDE037703,3,,
Lindenstraße 71,z228j8,2023-07-18 10:38:58.802404+02:00,DESWDE037704,2,,
Ackerstraße 131,zn686k,2023-07-18 10:38:59.727148+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-18 10:38:59.727148+02:00,DESWDE000012102,2,,
Hermannstr.22a,jqmy9n,2023-07-18 10:39:01.423215+02:00,DESWDE023801,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 10:39:02.431739+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 10:39:02.431739+02:00,DESWDE036902,3,,
Platanenstr. 11,5y35yn,2023-07-18 10:45:39.924872+02:00,DESWDE024501,2,,
Platanenstr. 11,5y35yn,2023-07-18 10:45:39.924872+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-18 10:45:39.924872+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-18 10:45:39.924872+02:00,DESWDE024602,2,,
Lindenstraße 71,z228j8,2023-07-18 10:45:40.489200+02:00,DESWDE037701,2,,
Lindenstraße 71,z228j8,2023-07-18 10:45:40.489200+02:00,DESWDE037702,3,,
Lindenstraße 71,z228j8,2023-07-18 10:45:40.489200+02:00,DESWDE037703,3,,
Lindenstraße 71,z228j8,2023-07-18 10:45:40.489200+02:00,DESWDE037704,2,,
Ackerstraße 131,zn686k,2023-07-18 10:45:41.011227+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-18 10:45:41.011227+02:00,DESWDE000012102,2,,
Hermannstr.22a,jqmy9n,2023-07-18 10:45:42.005479+02:00,DESWDE023801,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 10:45:42.504813+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 10:45:42.504813+02:00,DESWDE036902,3,,
Platanenstr. 11,5y35yn,2023-07-18 10:52:49.128320+02:00,DESWDE024501,2,,
Platanenstr. 11,5y35yn,2023-07-18 10:52:49.128320+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-18 10:52:49.128320+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-18 10:52:49.128320+02:00,DESWDE024602,2,,
Lindenstraße 71,z228j8,2023-07-18 10:52:49.899985+02:00,DESWDE037701,2,,
Lindenstraße 71,z228j8,2023-07-18 10:52:49.899985+02:00,DESWDE037702,3,,
Lindenstraße 71,z228j8,2023-07-18 10:52:49.899985+02:00,DESWDE037703,3,,
Lindenstraße 71,z228j8,2023-07-18 10:52:49.899985+02:00,DESWDE037704,2,,
Ackerstraße 131,zn686k,2023-07-18 10:52:50.596660+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-18 10:52:50.596660+02:00,DESWDE000012102,2,,
Hermannstr.22a,jqmy9n,2023-07-18 10:52:51.971432+02:00,DESWDE023801,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 10:52:52.681256+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 10:52:52.681256+02:00,DESWDE036902,3,,
Platanenstr. 11,5y35yn,2023-07-18 11:07:59.785953+02:00,DESWDE024501,2,,
Platanenstr. 11,5y35yn,2023-07-18 11:07:59.785953+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-18 11:07:59.785953+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-18 11:07:59.785953+02:00,DESWDE024602,2,,
Lindenstraße 71,z228j8,2023-07-18 11:08:00.370990+02:00,DESWDE037701,2,,
Lindenstraße 71,z228j8,2023-07-18 11:08:00.370990+02:00,DESWDE037702,3,,
Lindenstraße 71,z228j8,2023-07-18 11:08:00.370990+02:00,DESWDE037703,3,,
Lindenstraße 71,z228j8,2023-07-18 11:08:00.370990+02:00,DESWDE037704,2,,
Ackerstraße 131,zn686k,2023-07-18 11:08:00.916906+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-18 11:08:00.916906+02:00,DESWDE000012102,2,,
Hermannstr.22a,jqmy9n,2023-07-18 11:08:01.978341+02:00,DESWDE023801,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 11:08:02.517380+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 11:08:02.517380+02:00,DESWDE036902,3,,
Platanenstr. 11,5y35yn,2023-07-18 11:21:31.423712+02:00,DESWDE024501,2,,
Platanenstr. 11,5y35yn,2023-07-18 11:21:31.423712+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-18 11:21:31.423712+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-18 11:21:31.423712+02:00,DESWDE024602,2,,
Lindenstraße 71,z228j8,2023-07-18 11:21:32.158347+02:00,DESWDE037701,2,,
Lindenstraße 71,z228j8,2023-07-18 11:21:32.158347+02:00,DESWDE037702,3,,
Lindenstraße 71,z228j8,2023-07-18 11:21:32.158347+02:00,DESWDE037703,3,,
Lindenstraße 71,z228j8,2023-07-18 11:21:32.158347+02:00,DESWDE037704,2,,
Ackerstraße 131,zn686k,2023-07-18 11:21:32.899347+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-18 11:21:32.899347+02:00,DESWDE000012102,2,,
Hermannstr.22a,jqmy9n,2023-07-18 11:21:34.203895+02:00,DESWDE023801,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 11:21:34.842693+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 11:21:34.842693+02:00,DESWDE036902,3,,
Platanenstr. 11,5y35yn,2023-07-18 11:32:32.401968+02:00,DESWDE024501,2,,
Platanenstr. 11,5y35yn,2023-07-18 11:32:32.401968+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-18 11:32:32.401968+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-18 11:32:32.401968+02:00,DESWDE024602,2,,
Lindenstraße 71,z228j8,2023-07-18 11:32:33.000721+02:00,DESWDE037701,2,,
Lindenstraße 71,z228j8,2023-07-18 11:32:33.000721+02:00,DESWDE037702,3,,
Lindenstraße 71,z228j8,2023-07-18 11:32:33.000721+02:00,DESWDE037703,3,,
Lindenstraße 71,z228j8,2023-07-18 11:32:33.000721+02:00,DESWDE037704,2,,
Ackerstraße 131,zn686k,2023-07-18 11:32:33.554493+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-18 11:32:33.554493+02:00,DESWDE000012102,2,,
Hermannstr.22a,jqmy9n,2023-07-18 11:32:34.670155+02:00,DESWDE023801,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 11:32:35.194494+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 11:32:35.194494+02:00,DESWDE036902,3,,
Platanenstr. 11,5y35yn,2023-07-18 11:42:05.057694+02:00,DESWDE024501,2,,
Platanenstr. 11,5y35yn,2023-07-18 11:42:05.057694+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-18 11:42:05.057694+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-18 11:42:05.057694+02:00,DESWDE024602,2,,
Lindenstraße 71,z228j8,2023-07-18 11:42:05.656826+02:00,DESWDE037701,2,,
Lindenstraße 71,z228j8,2023-07-18 11:42:05.656826+02:00,DESWDE037702,3,,
Lindenstraße 71,z228j8,2023-07-18 11:42:05.656826+02:00,DESWDE037703,3,,
Lindenstraße 71,z228j8,2023-07-18 11:42:05.656826+02:00,DESWDE037704,2,,
Ackerstraße 131,zn686k,2023-07-18 11:42:06.286833+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-18 11:42:06.286833+02:00,DESWDE000012102,2,,
Hermannstr.22a,jqmy9n,2023-07-18 11:42:07.695849+02:00,DESWDE023801,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 11:42:08.239720+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 11:42:08.239720+02:00,DESWDE036902,3,,
Platanenstr. 11,5y35yn,2023-07-18 11:52:15.763277+02:00,DESWDE024501,2,,
Platanenstr. 11,5y35yn,2023-07-18 11:52:15.763277+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-18 11:52:15.763277+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-18 11:52:15.763277+02:00,DESWDE024602,2,,
Lindenstraße 71,z228j8,2023-07-18 11:52:16.327675+02:00,DESWDE037701,2,,
Lindenstraße 71,z228j8,2023-07-18 11:52:16.327675+02:00,DESWDE037702,3,,
Lindenstraße 71,z228j8,2023-07-18 11:52:16.327675+02:00,DESWDE037703,3,,
Lindenstraße 71,z228j8,2023-07-18 11:52:16.327675+02:00,DESWDE037704,2,,
Ackerstraße 131,zn686k,2023-07-18 11:52:16.918638+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-18 11:52:16.918638+02:00,DESWDE000012102,2,,
Hermannstr.22a,jqmy9n,2023-07-18 11:52:17.961442+02:00,DESWDE023801,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 11:52:18.480447+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 11:52:18.480447+02:00,DESWDE036902,3,,
Platanenstr. 11,5y35yn,2023-07-18 12:08:35.441176+02:00,DESWDE024501,2,,
Platanenstr. 11,5y35yn,2023-07-18 12:08:35.441176+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-18 12:08:35.441176+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-18 12:08:35.441176+02:00,DESWDE024602,2,,
Lindenstraße 71,z228j8,2023-07-18 12:08:36.332267+02:00,DESWDE037701,2,,
Lindenstraße 71,z228j8,2023-07-18 12:08:36.332267+02:00,DESWDE037702,3,,
Lindenstraße 71,z228j8,2023-07-18 12:08:36.332267+02:00,DESWDE037703,3,,
Lindenstraße 71,z228j8,2023-07-18 12:08:36.332267+02:00,DESWDE037704,2,,
Ackerstraße 131,zn686k,2023-07-18 12:08:37.161196+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-18 12:08:37.161196+02:00,DESWDE000012102,2,,
Hermannstr.22a,jqmy9n,2023-07-18 12:08:38.794273+02:00,DESWDE023801,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 12:08:39.606325+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 12:08:39.606325+02:00,DESWDE036902,3,,
Platanenstr. 11,5y35yn,2023-07-18 12:28:00.571402+02:00,DESWDE024501,2,,
Platanenstr. 11,5y35yn,2023-07-18 12:28:00.571402+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-18 12:28:00.571402+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-18 12:28:00.571402+02:00,DESWDE024602,2,,
Lindenstraße 71,z228j8,2023-07-18 12:28:01.298761+02:00,DESWDE037701,2,,
Lindenstraße 71,z228j8,2023-07-18 12:28:01.298761+02:00,DESWDE037702,3,,
Lindenstraße 71,z228j8,2023-07-18 12:28:01.298761+02:00,DESWDE037703,3,,
Lindenstraße 71,z228j8,2023-07-18 12:28:01.298761+02:00,DESWDE037704,2,,
Ackerstraße 131,zn686k,2023-07-18 12:28:01.921491+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-18 12:28:01.921491+02:00,DESWDE000012102,2,,
Hermannstr.22a,jqmy9n,2023-07-18 12:28:03.266186+02:00,DESWDE023801,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 12:28:03.948764+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 12:28:03.948764+02:00,DESWDE036902,3,,
Platanenstr. 11,5y35yn,2023-07-18 12:37:05.275696+02:00,DESWDE024501,2,,
Platanenstr. 11,5y35yn,2023-07-18 12:37:05.275696+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-18 12:37:05.275696+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-18 12:37:05.275696+02:00,DESWDE024602,2,,
Lindenstraße 71,z228j8,2023-07-18 12:37:06.098047+02:00,DESWDE037701,2,,
Lindenstraße 71,z228j8,2023-07-18 12:37:06.098047+02:00,DESWDE037702,3,,
Lindenstraße 71,z228j8,2023-07-18 12:37:06.098047+02:00,DESWDE037703,3,,
Lindenstraße 71,z228j8,2023-07-18 12:37:06.098047+02:00,DESWDE037704,2,,
Ackerstraße 131,zn686k,2023-07-18 12:37:06.961497+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-18 12:37:06.961497+02:00,DESWDE000012102,2,,
Hermannstr.22a,jqmy9n,2023-07-18 12:37:08.642186+02:00,DESWDE023801,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 12:37:09.569613+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 12:37:09.569613+02:00,DESWDE036902,3,,
Platanenstr. 11,5y35yn,2023-07-18 12:43:55.412719+02:00,DESWDE024501,2,,
Platanenstr. 11,5y35yn,2023-07-18 12:43:55.412719+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-18 12:43:55.412719+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-18 12:43:55.412719+02:00,DESWDE024602,2,,
Lindenstraße 71,z228j8,2023-07-18 12:43:56.007072+02:00,DESWDE037701,2,,
Lindenstraße 71,z228j8,2023-07-18 12:43:56.007072+02:00,DESWDE037702,3,,
Lindenstraße 71,z228j8,2023-07-18 12:43:56.007072+02:00,DESWDE037703,3,,
Lindenstraße 71,z228j8,2023-07-18 12:43:56.007072+02:00,DESWDE037704,2,,
Ackerstraße 131,zn686k,2023-07-18 12:43:56.531338+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-18 12:43:56.531338+02:00,DESWDE000012102,2,,
Hermannstr.22a,jqmy9n,2023-07-18 12:43:57.579581+02:00,DESWDE023801,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 12:43:58.190663+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 12:43:58.190663+02:00,DESWDE036902,3,,
Platanenstr. 11,5y35yn,2023-07-18 12:52:16.048821+02:00,DESWDE024501,0,,
Platanenstr. 11,5y35yn,2023-07-18 12:52:16.048821+02:00,DESWDE024502,0,,
Platanenstr. 11,5y35yn,2023-07-18 12:52:16.048821+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-18 12:52:16.048821+02:00,DESWDE024602,2,,
Lindenstraße 71,z228j8,2023-07-18 12:52:16.875636+02:00,DESWDE037701,2,,
Lindenstraße 71,z228j8,2023-07-18 12:52:16.875636+02:00,DESWDE037702,3,,
Lindenstraße 71,z228j8,2023-07-18 12:52:16.875636+02:00,DESWDE037703,3,,
Lindenstraße 71,z228j8,2023-07-18 12:52:16.875636+02:00,DESWDE037704,2,,
Ackerstraße 131,zn686k,2023-07-18 12:52:17.705633+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-18 12:52:17.705633+02:00,DESWDE000012102,2,,
Hermannstr.22a,jqmy9n,2023-07-18 12:52:19.289184+02:00,DESWDE023801,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 12:52:20.104206+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 12:52:20.104206+02:00,DESWDE036902,2,,
Platanenstr. 11,5y35yn,2023-07-18 13:06:46.847879+02:00,DESWDE024501,2,,
Platanenstr. 11,5y35yn,2023-07-18 13:06:46.847879+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-18 13:06:46.847879+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-18 13:06:46.847879+02:00,DESWDE024602,2,,
Lindenstraße 71,z228j8,2023-07-18 13:06:47.419848+02:00,DESWDE037701,0,,
Lindenstraße 71,z228j8,2023-07-18 13:06:47.419848+02:00,DESWDE037702,0,,
Lindenstraße 71,z228j8,2023-07-18 13:06:47.419848+02:00,DESWDE037703,3,,
Lindenstraße 71,z228j8,2023-07-18 13:06:47.419848+02:00,DESWDE037704,2,,
Ackerstraße 131,zn686k,2023-07-18 13:06:48.813873+02:00,DESWDE000012101,3,,
Ackerstraße 131,zn686k,2023-07-18 13:06:48.813873+02:00,DESWDE000012102,2,,
Hermannstr.22a,jqmy9n,2023-07-18 13:06:49.825436+02:00,DESWDE023801,0,,
Birkenstraße 47a ,gjje3n,2023-07-18 13:06:50.330776+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-18 13:06:50.330776+02:00,DESWDE036902,2,,
Platanenstr. 11,5y35yn,2023-07-18 13:18:03.506904+02:00,DESWDE024501,2,,
Platanenstr. 11,5y35yn,2023-07-18 13:18:03.506904+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-18 13:18:03.506904+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-18 13:18:03.506904+02:00,DESWDE024602,2,,
Lindenstraße 71,z228j8,2023-07-18 13:18:04.246656+02:00,DESWDE037701,0,,
Lindenstraße 71,z228j8,2023-07-18 13:18:04.246656+02:00,DESWDE037702,0,,
Lindenstraße 71,z228j8,2023-07-18 13:18:04.246656+02:00,DESWDE037703,3,,
